intrinsic_dim,observed_dim,model,n,test_mean,test_std,train_mean,train_std,gap_mean,gap_std,snr_mean,snr_std,contrast_mean,contrast_std,test_se,train_se,gap_se,test_ci_low,test_ci_high,train_ci_low,train_ci_high,gap_ci_low,gap_ci_high,snr_se,contrast_se,snr_ci_low,snr_ci_high,contrast_ci_low,contrast_ci_high
768,64,linear_svm,20,0.7011666666666667,0.022478709875364707,0.7341875,0.012410111745589241,0.03302083333333329,0.025536593325739657,0.2558005951858257,0.0017001916914361475,0.5711696002042719,0.011213342691840468,0.005026392332781131,0.002774985347150612,0.00571015585901213,0.6913149376944157,0.7110183956389178,0.7287485287195848,0.7396264712804151,0.021828927849669513,0.04421273881699707,0.00038017441968315725,0.002507379651395576,0.2550554533232467,0.2565457370484047,0.5662551360875365,0.5760840643210072
768,128,linear_svm,20,0.7236666666666667,0.023530495331087236,0.779875,0.011324154564831199,0.05620833333333329,0.023987501314189544,0.5626210285059041,0.004374017584162742,0.3702829764946373,0.007861880124395577,0.005261578710455248,0.002532157939467711,0.0053637683548893355,0.7133539723941744,0.7339793609391589,0.7749119704386432,0.7848380295613567,0.045695347357750195,0.0667213193089164,0.0009780600652967298,0.0017579698389103013,0.5607040307779225,0.5645380262338857,0.3668373556103731,0.3737285973789015
768,256,linear_svm,20,0.7493333333333333,0.019811981725285352,0.8517083333333334,0.011586425183723067,0.10237499999999997,0.01998221980129172,1.5497059266125202,0.013664699387810742,0.24021992287527608,0.0038842531748211396,0.004430093790672161,0.0025908034327020266,0.004468160181703062,0.7406503495036159,0.7580163171630507,0.8466303586052374,0.8567863080614294,0.09361740604386197,0.11113259395613796,0.003055519672324458,0.0008685454140719442,1.5437171080547643,1.555694745170276,0.23851757386369507,0.24192227188685708
768,512,linear_svm,20,0.7411666666666668,0.023527388543905715,0.9844166666666666,0.014878528624668746,0.24324999999999997,0.022533519541429313,8.254693903428128,0.09528482395960623,0.15271784212896805,0.0022177747854661514,0.005260884011722297,0.0033269401409935766,0.005038648146695583,0.7308553340036911,0.7514779993296424,0.9778958639903192,0.990937469343014,0.23337424963247663,0.25312575036752333,0.02130633435977802,0.0004959095179087327,8.212933488082964,8.296454318773293,0.15174585947386693,0.15368982478406917
768,768,linear_svm,20,0.7281666666666666,0.01922397990814522,1.0,0.0,0.2718333333333333,0.019223979908145217,1356884938598999.5,19681778784089.57,0.11376769338728902,0.0013979757753145988,0.004298612587270287,0.0,0.0042986125872702865,0.7197413859956169,0.7365919473377164,1.0,1.0,0.26340805266228356,0.28025861400438307,4400979527933.743,0.00031259688645014154,1348259018724249.2,1365510858473749.8,0.11315500348984675,0.1143803832847313
64,16,logreg,20,0.6814166666666667,0.02598512282416874,0.6904583333333333,0.021237698537772066,0.00904166666666666,0.01706545919865089,0.6003172846608384,0.023983072410539968,1.6081029281192785,0.049064869327457614,0.005810450103852261,0.004748893761610622,0.0038159526835432472,0.6700281844631162,0.6928051488702172,0.6811505015605764,0.6997661651060901,0.0015623994069218954,0.016520933926411425,0.005362778021926711,0.01097123831233396,0.5898062397378621,0.6108283295838148,1.586599301027104,1.629606555211453
64,32,logreg,20,0.7136666666666667,0.024125645765983774,0.7308749999999999,0.019453376185876833,0.017208333333333277,0.019109898769856203,1.8466153623181722,0.08100040211512703,0.9302305204793961,0.022776597648882065,0.00539465839338197,0.004349907154349618,0.004273103269253808,0.703093136215638,0.7242401971176954,0.7223491819774747,0.7394008180225252,0.008833050925595814,0.02558361574107074,0.018112240533424178,0.005093002063906218,1.8111153708726608,1.8821153537636837,0.92024823643414,0.9402128045246523
64,64,logreg,20,0.7886666666666666,0.024623480450043703,0.8126458333333334,0.01775877748133525,0.023979166666666624,0.0177501312695912,17.084542671070473,0.8910970374033794,0.5726577940426866,0.009554729062992307,0.005505977612893483,0.003970983364555812,0.003969050012835057,0.7778749505453953,0.7994583827879379,0.804862705938804,0.8204289607278628,0.016199828641509914,0.031758504691823335,0.1992553550182629,0.0021365023691443667,16.694002175234676,17.47508316690627,0.5684702493991636,0.5768453386862096
64,128,logreg,20,0.7818333333333334,0.022405748009375833,0.8253125000000001,0.017114528108260016,0.043479166666666645,0.018271564104492023,21.016396832658764,1.0811851324732202,0.36848865497854566,0.0049776199929813855,0.005010077563569496,0.0038269248252900275,0.004085645939288923,0.7720135813087372,0.7916530853579296,0.8178117273424317,0.8328132726575685,0.035471300625660354,0.051487032707672936,0.24176034524722356,0.0011130296670468403,20.542546555974205,21.490247109343322,0.36630711683113387,0.37067019312595745
64,256,logreg,20,0.7627499999999999,0.023385124226476088,0.8569583333333334,0.020231256215820496,0.09420833333333328,0.02080695698713119,32.77282051036454,1.6598589869025588,0.23998098971791118,0.004284293303938163,0.0052290727432677715,0.004523846416878978,0.004652577022813955,0.7525010174231951,0.7729989825768048,0.8480915943562506,0.8658250723104162,0.08508928236861793,0.10332738429804864,0.37115575277780544,0.0009579971063152898,32.04535523492004,33.50028578580904,0.23810331538953322,0.24185866404628914
64,512,logreg,20,0.7023333333333334,0.017230803370572166,0.9642916666666667,0.026714287249987617,0.2619583333333333,0.02605770558717393,105.84469602299575,5.236737259982265,0.15314449261382465,0.002236621958696584,0.003852924764353186,0.005973496226142822,0.005826680103059698,0.6947816007952011,0.7098850658714656,0.9525836140634267,0.9759997192699066,0.2505380403313363,0.2733786263353303,1.1709700493626332,0.0005001238739614289,103.54959472624499,108.1397973197465,0.15216424982086024,0.15412473540678906
64,768,logreg,20,0.64225,0.024178158187366808,1.0,0.0,0.35775,0.024178158187366842,123920204458713.38,6014647357990.34,0.11365517530431964,0.0014025738362069284,0.005406400527769527,0.0,0.005406400527769535,0.6316534549655717,0.6528465450344283,1.0,1.0,0.3471534549655717,0.3683465450344283,1344916035315.5913,0.00031362504412213476,121284169029494.81,126556239887931.94,0.11304047021784025,0.11426988039079902
